   2.0297698e+00   2.7589743e-04   2.4238657e-04   3.0940829e-04
   2.0415301e+00   2.8046794e-04   2.4637292e-04   3.1456296e-04
   2.0532904e+00   2.8498329e-04   2.5022556e-04   3.1974101e-04
   2.0650507e+00   2.8947513e-04   2.5380935e-04   3.2514090e-04
   2.0768110e+00   2.9407691e-04   2.5721572e-04   3.3093810e-04
   2.0885713e+00   2.9884979e-04   2.6050001e-04   3.3719957e-04
   2.1003316e+00   3.0371665e-04   2.6341524e-04   3.4401806e-04
   2.1120919e+00   3.0855514e-04   2.6596114e-04   3.5114915e-04
   2.1238522e+00   3.1302921e-04   2.6787630e-04   3.5818213e-04
   2.1356125e+00   3.1692714e-04   2.6922668e-04   3.6462759e-04
   2.1473728e+00   3.2013338e-04   2.7002422e-04   3.7024255e-04
   2.1591331e+00   3.2258347e-04   2.7061996e-04   3.7454698e-04
   2.1708934e+00   3.2434853e-04   2.7109100e-04   3.7760607e-04
   2.1826537e+00   3.2545084e-04   2.7162529e-04   3.7927639e-04
   2.1944140e+00   3.2586641e-04   2.7196581e-04   3.7976702e-04
   2.2061743e+00   3.2562440e-04   2.7198127e-04   3.7926752e-04
   2.2179346e+00   3.2468286e-04   2.7174092e-04   3.7762481e-04
   2.2296949e+00   3.2309117e-04   2.7131026e-04   3.7487208e-04
   2.2414552e+00   3.2097586e-04   2.7100738e-04   3.7094435e-04
   2.2532155e+00   3.1835772e-04   2.7072964e-04   3.6598580e-04
   2.2649758e+00   3.1549467e-04   2.7036681e-04   3.6062253e-04
   2.2767361e+00   3.1246961e-04   2.6980737e-04   3.5513186e-04
   2.2884965e+00   3.0940871e-04   2.6886833e-04   3.4994909e-04
   2.3002568e+00   3.0633645e-04   2.6753395e-04   3.4513894e-04
   2.3120171e+00   3.0326326e-04   2.6561714e-04   3.4090938e-04
   2.3237774e+00   3.0014406e-04   2.6314340e-04   3.3714471e-04
   2.3355377e+00   2.9699054e-04   2.6021879e-04   3.3376228e-04
   2.3472980e+00   2.9385892e-04   2.5692631e-04   3.3079153e-04
   2.3590583e+00   2.9083866e-04   2.5380427e-04   3.2787305e-04
   2.3708186e+00   2.8798737e-04   2.5117736e-04   3.2479737e-04
   2.3825789e+00   2.8532825e-04   2.4916584e-04   3.2149066e-04
   2.3943392e+00   2.8293748e-04   2.4773014e-04   3.1814482e-04
   2.4060995e+00   2.8071487e-04   2.4652323e-04   3.1490650e-04
   2.4178598e+00   2.7859231e-04   2.4507645e-04   3.1210818e-04
   2.4296201e+00   2.7644026e-04   2.4310306e-04   3.0977746e-04
   2.4413804e+00   2.7425266e-04   2.4059652e-04   3.0790880e-04
   2.4531407e+00   2.7197259e-04   2.3770341e-04   3.0624177e-04
   2.4649010e+00   2.6957240e-04   2.3454968e-04   3.0459512e-04
   2.4766613e+00   2.6718892e-04   2.3165916e-04   3.0271868e-04
   2.4884216e+00   2.6483319e-04   2.2901919e-04   3.0064719e-04
   2.5001819e+00   2.6248458e-04   2.2676194e-04   2.9820722e-04
   2.5119422e+00   2.6018068e-04   2.2477454e-04   2.9558683e-04
   2.5237025e+00   2.5784583e-04   2.2295225e-04   2.9273941e-04
   2.5354628e+00   2.5547512e-04   2.2113221e-04   2.8981804e-04
   2.5472231e+00   2.5301487e-04   2.1915231e-04   2.8687743e-04
   2.5589834e+00   2.5057622e-04   2.1705241e-04   2.8410003e-04
   2.5707438e+00   2.4817389e-04   2.1476664e-04   2.8158114e-04
   2.5825041e+00   2.4588207e-04   2.1234914e-04   2.7941500e-04
   2.5942644e+00   2.4378067e-04   2.0990391e-04   2.7765743e-04
   2.6060247e+00   2.4192367e-04   2.0745513e-04   2.7639220e-04
   2.6177850e+00   2.4024512e-04   2.0502586e-04   2.7546438e-04
   2.6295453e+00   2.3876056e-04   2.0270641e-04   2.7481471e-04
   2.6413056e+00   2.3739455e-04   2.0047580e-04   2.7431330e-04
   2.6530659e+00   2.3607147e-04   1.9837926e-04   2.7376369e-04
   2.6648262e+00   2.3470291e-04   1.9641442e-04   2.7299139e-04
   2.6765865e+00   2.3317711e-04   1.9463034e-04   2.7172388e-04
   2.6883468e+00   2.3150783e-04   1.9290823e-04   2.7010743e-04
   2.7001071e+00   2.2968167e-04   1.9129146e-04   2.6807187e-04
   2.7118674e+00   2.2776265e-04   1.8971927e-04   2.6580603e-04
   2.7236277e+00   2.2581490e-04   1.8804283e-04   2.6358696e-04
   2.7353880e+00   2.2386814e-04   1.8618308e-04   2.6155320e-04
   2.7471483e+00   2.2202749e-04   1.8417506e-04   2.5987993e-04
   2.7589086e+00   2.2029072e-04   1.8209743e-04   2.5848402e-04
   2.7706689e+00   2.1869580e-04   1.8006569e-04   2.5732592e-04
   2.7824292e+00   2.1719179e-04   1.7814578e-04   2.5623780e-04
   2.7941895e+00   2.1579998e-04   1.7642742e-04   2.5517255e-04
   2.8059498e+00   2.1453583e-04   1.7508302e-04   2.5398864e-04
   2.8177101e+00   2.1338439e-04   1.7409444e-04   2.5267434e-04
   2.8294704e+00   2.1241012e-04   1.7350689e-04   2.5131335e-04
   2.8412308e+00   2.1167433e-04   1.7329472e-04   2.5005393e-04
   2.8529911e+00   2.1125273e-04   1.7344763e-04   2.4905783e-04
   2.8647514e+00   2.1120010e-04   1.7385506e-04   2.4854514e-04
   2.8765117e+00   2.1153956e-04   1.7446973e-04   2.4860940e-04
   2.8882720e+00   2.1223887e-04   1.7516922e-04   2.4930853e-04
   2.9000323e+00   2.1334965e-04   1.7611349e-04   2.5058580e-04
   2.9117926e+00   2.1485711e-04   1.7732565e-04   2.5238857e-04
   2.9235529e+00   2.1679080e-04   1.7892851e-04   2.5465310e-04
   2.9353132e+00   2.1916653e-04   1.8102677e-04   2.5730628e-04
   2.9470735e+00   2.2201738e-04   1.8368202e-04   2.6035275e-04
   2.9588338e+00   2.2533687e-04   1.8682139e-04   2.6385235e-04
   2.9705941e+00   2.2916170e-04   1.9052712e-04   2.6779628e-04
   2.9823544e+00   2.3354766e-04   1.9469300e-04   2.7240232e-04
   2.9941147e+00   2.3851611e-04   1.9934294e-04   2.7768929e-04
   3.0058750e+00   2.4410309e-04   2.0443174e-04   2.8377444e-04
   3.0176353e+00   2.5036564e-04   2.1008070e-04   2.9065058e-04
   3.0293956e+00   2.5736669e-04   2.1641015e-04   2.9832322e-04
   3.0411559e+00   2.6507466e-04   2.2354751e-04   3.0660181e-04
   3.0529162e+00   2.7358548e-04   2.3166221e-04   3.1550876e-04
   3.0646765e+00   2.8291023e-04   2.4079608e-04   3.2502437e-04
   3.0764368e+00   2.9308142e-04   2.5101953e-04   3.3514331e-04
   3.0881971e+00   3.0415148e-04   2.6227697e-04   3.4602598e-04
   3.0999574e+00   3.1618952e-04   2.7464958e-04   3.5772946e-04
   3.1117177e+00   3.2925722e-04   2.8813808e-04   3.7037636e-04
   3.1234781e+00   3.4347581e-04   3.0289599e-04   3.8405563e-04
   3.1352384e+00   3.5894517e-04   3.1903867e-04   3.9885167e-04
   3.1469987e+00   3.7577502e-04   3.3662893e-04   4.1492110e-04
   3.1587590e+00   3.9408536e-04   3.5576078e-04   4.3240993e-04
   3.1705193e+00   4.1401318e-04   3.7650697e-04   4.5151938e-04
   3.1822796e+00   4.3565325e-04   3.9882997e-04   4.7247652e-04
   3.1940399e+00   4.5914982e-04   4.2273653e-04   4.9556311e-04
   3.2058002e+00   4.8454015e-04   4.4829201e-04   5.2078828e-04
   3.2175605e+00   5.1188245e-04   4.7553672e-04   5.4822818e-04
   3.2293208e+00   5.4117418e-04   5.0441027e-04   5.7793809e-04
   3.2410811e+00   5.7237330e-04   5.3486078e-04   6.0988582e-04
   3.2528414e+00   6.0548998e-04   5.6679714e-04   6.4418281e-04
   3.2646017e+00   6.4042493e-04   6.0013627e-04   6.8071360e-04
   3.2763620e+00   6.7719791e-04   6.3483022e-04   7.1956560e-04
   3.2881223e+00   7.1585460e-04   6.7117418e-04   7.6053503e-04
   3.2998826e+00   7.5640799e-04   7.0931651e-04   8.0349947e-04
   3.3116429e+00   7.9892916e-04   7.4954958e-04   8.4830873e-04
   3.3234032e+00   8.4353999e-04   7.9217804e-04   8.9490194e-04
   3.3351635e+00   8.9021037e-04   8.3723473e-04   9.4318602e-04
   3.3469238e+00   9.3898814e-04   8.8472303e-04   9.9325325e-04
   3.3586841e+00   9.8983651e-04   9.3461849e-04   1.0450545e-03
   3.3704444e+00   1.0426881e-03   9.8679601e-04   1.0985802e-03
   3.3822047e+00   1.0974413e-03   1.0412315e-03   1.1536512e-03
   3.3939651e+00   1.1539335e-03   1.0976213e-03   1.2102457e-03
   3.4057254e+00   1.2120164e-03   1.1558658e-03   1.2681670e-03
   3.4174857e+00   1.2714930e-03   1.2158193e-03   1.3271666e-03
   3.4292460e+00   1.3320928e-03   1.2772182e-03   1.3869674e-03
   3.4410063e+00   1.3936065e-03   1.3399060e-03   1.4473070e-03
   3.4527666e+00   1.4558107e-03   1.4036167e-03   1.5080048e-03
   3.4645269e+00   1.5184803e-03   1.4681873e-03   1.5687734e-03
   3.4762872e+00   1.5814474e-03   1.5333169e-03   1.6295779e-03
   3.4880475e+00   1.6444201e-03   1.5985969e-03   1.6902433e-03
   3.4998078e+00   1.7072629e-03   1.6635599e-03   1.7509659e-03
   3.5115681e+00   1.7696724e-03   1.7277820e-03   1.8115629e-03
   3.5233284e+00   1.8314763e-03   1.7908676e-03   1.8720851e-03
   3.5350887e+00   1.8923940e-03   1.8525195e-03   1.9322685e-03
   3.5468490e+00   1.9521736e-03   1.9126171e-03   1.9917301e-03
   3.5586093e+00   2.0105534e-03   1.9709610e-03   2.0501459e-03
   3.5703696e+00   2.0672621e-03   2.0274079e-03   2.1071164e-03
   3.5821299e+00   2.1220515e-03   2.0817336e-03   2.1623694e-03
   3.5938902e+00   2.1746438e-03   2.1337407e-03   2.2155469e-03
   3.6056505e+00   2.2247788e-03   2.1830459e-03   2.2665117e-03
   3.6174108e+00   2.2722040e-03   2.2294855e-03   2.3149226e-03
   3.6291711e+00   2.3165995e-03   2.2728286e-03   2.3603704e-03
   3.6409314e+00   2.3577636e-03   2.3129220e-03   2.4026052e-03
   3.6526917e+00   2.3954225e-03   2.3496404e-03   2.4412046e-03
   3.6644520e+00   2.4293188e-03   2.3827471e-03   2.4758905e-03
   3.6762124e+00   2.4592566e-03   2.4121516e-03   2.5063616e-03
   3.6879727e+00   2.4850111e-03   2.4376626e-03   2.5323596e-03
   3.6997330e+00   2.5064216e-03   2.4592197e-03   2.5536234e-03
   3.7114933e+00   2.5233896e-03   2.4766649e-03   2.5701143e-03
   3.7232536e+00   2.5357713e-03   2.4899628e-03   2.5815798e-03
   3.7350139e+00   2.5435552e-03   2.4989192e-03   2.5881912e-03
   3.7467742e+00   2.5467282e-03   2.5034491e-03   2.5900074e-03
   3.7585345e+00   2.5453216e-03   2.5033078e-03   2.5873354e-03
   3.7702948e+00   2.5394016e-03   2.4983147e-03   2.5804885e-03
   3.7820551e+00   2.5290086e-03   2.4882970e-03   2.5697202e-03
   3.7938154e+00   2.5143038e-03   2.4733679e-03   2.5552398e-03
   3.8055757e+00   2.4953649e-03   2.4537236e-03   2.5370063e-03
   3.8173360e+00   2.4724000e-03   2.4297107e-03   2.5150893e-03
   3.8290963e+00   2.4455429e-03   2.4017191e-03   2.4893668e-03
   3.8408566e+00   2.4149816e-03   2.3701114e-03   2.4598518e-03
   3.8526169e+00   2.3809348e-03   2.3351425e-03   2.4267271e-03
   3.8643772e+00   2.3436114e-03   2.2971035e-03   2.3901192e-03
   3.8761375e+00   2.3032564e-03   2.2562136e-03   2.3502992e-03
   3.8878978e+00   2.2600520e-03   2.2126113e-03   2.3074928e-03
   3.8996581e+00   2.2142805e-03   2.1664176e-03   2.2621434e-03
   3.9114184e+00   2.1661631e-03   2.1177353e-03   2.2145910e-03
   3.9231787e+00   2.1159417e-03   2.0667429e-03   2.1651404e-03
   3.9349390e+00   2.0638493e-03   2.0135250e-03   2.1141736e-03
   3.9466994e+00   2.0100982e-03   1.9583115e-03   2.0618848e-03
   3.9584597e+00   1.9549644e-03   1.9014278e-03   2.0085010e-03
   3.9702200e+00   1.8986647e-03   1.8432026e-03   1.9541269e-03
   3.9819803e+00   1.8414219e-03   1.7839710e-03   1.8988729e-03
   3.9937406e+00   1.7834736e-03   1.7241585e-03   1.8427888e-03
   4.0055009e+00   1.7250928e-03   1.6640763e-03   1.7861094e-03
   4.0172612e+00   1.6664987e-03   1.6040541e-03   1.7289433e-03
   4.0290215e+00   1.6079175e-03   1.5442798e-03   1.6715552e-03
   4.0407818e+00   1.5495967e-03   1.4850956e-03   1.6140977e-03
   4.0525421e+00   1.4917185e-03   1.4267495e-03   1.5566875e-03
   4.0643024e+00   1.4344887e-03   1.3694815e-03   1.4994958e-03
   4.0760627e+00   1.3780482e-03   1.3134450e-03   1.4426515e-03
   4.0878230e+00   1.3225646e-03   1.2588318e-03   1.3862975e-03
   4.0995833e+00   1.2682151e-03   1.2058501e-03   1.3305802e-03
   4.1113436e+00   1.2150945e-03   1.1544909e-03   1.2756980e-03
   4.1231039e+00   1.1633512e-03   1.1048532e-03   1.2218492e-03
   4.1348642e+00   1.1130853e-03   1.0568509e-03   1.1693197e-03
   4.1466245e+00   1.0643885e-03   1.0104726e-03   1.1183044e-03
   4.1583848e+00   1.0173363e-03   9.6558787e-04   1.0690848e-03
   4.1701451e+00   9.7198932e-04   9.2212449e-04   1.0218541e-03
   4.1819054e+00   9.2837564e-04   8.8006875e-04   9.7668253e-04
   4.1936657e+00   8.8654105e-04   8.3940467e-04   9.3367744e-04
   4.2054260e+00   8.4647070e-04   8.0020526e-04   8.9273615e-04
   4.2171863e+00   8.0817262e-04   7.6242891e-04   8.5391633e-04
   4.2289467e+00   7.7163059e-04   7.2620712e-04   8.1705406e-04
   4.2407070e+00   7.3681104e-04   6.9146582e-04   7.8215625e-04
   4.2524673e+00   7.0365129e-04   6.5827303e-04   7.4902954e-04
   4.2642276e+00   6.7214168e-04   6.2663711e-04   7.1764626e-04
   4.2759879e+00   6.4215453e-04   5.9638443e-04   6.8792462e-04
   4.2877482e+00   6.1366567e-04   5.6757180e-04   6.5975955e-04
   4.2995085e+00   5.8659932e-04   5.4016066e-04   6.3303798e-04
   4.3112688e+00   5.6089588e-04   5.1416311e-04   6.0762865e-04
   4.3230291e+00   5.3650981e-04   4.8947810e-04   5.8354151e-04
   4.3347894e+00   5.1335367e-04   4.6616178e-04   5.6054556e-04
   4.3465497e+00   4.9138345e-04   4.4408960e-04   5.3867730e-04
   4.3583100e+00   4.7055037e-04   4.2319674e-04   5.1790399e-04
   4.3700703e+00   4.5078633e-04   4.0358143e-04   4.9799123e-04
   4.3818306e+00   4.3206060e-04   3.8503215e-04   4.7908904e-04
   4.3935909e+00   4.1430614e-04   3.6761823e-04   4.6099405e-04
   4.4053512e+00   3.9750133e-04   3.5130595e-04   4.4369672e-04
   4.4171115e+00   3.8162176e-04   3.3606614e-04   4.2717738e-04
   4.4288718e+00   3.6661548e-04   3.2178968e-04   4.1144128e-04
   4.4406321e+00   3.5248703e-04   3.0846483e-04   3.9650924e-04
   4.4523924e+00   3.3919580e-04   2.9608992e-04   3.8230168e-04
   4.4641527e+00   3.2671540e-04   2.8453636e-04   3.6889444e-04
   4.4759130e+00   3.1501016e-04   2.7368330e-04   3.5633702e-04
   4.4876733e+00   3.0405917e-04   2.6353668e-04   3.4458166e-04
   4.4994337e+00   2.9380637e-04   2.5400316e-04   3.3360957e-04
   4.5111940e+00   2.8420819e-04   2.4498418e-04   3.2343219e-04
   4.5229543e+00   2.7524697e-04   2.3646410e-04   3.1402984e-04
   4.5347146e+00   2.6685748e-04   2.2842025e-04   3.0529472e-04
   4.5464749e+00   2.5900410e-04   2.2076665e-04   2.9724155e-04
   4.5582352e+00   2.5164142e-04   2.1353345e-04   2.8974939e-04
   4.5699955e+00   2.4472681e-04   2.0664744e-04   2.8280619e-04
   4.5817558e+00   2.3824361e-04   2.0017146e-04   2.7631577e-04
   4.5935161e+00   2.3212291e-04   1.9397999e-04   2.7026583e-04
   4.6052764e+00   2.2636591e-04   1.8816657e-04   2.6456525e-04
   4.6170367e+00   2.2091832e-04   1.8268373e-04   2.5915291e-04
   4.6287970e+00   2.1575730e-04   1.7752149e-04   2.5399312e-04
   4.6405573e+00   2.1083985e-04   1.7263793e-04   2.4904177e-04
   4.6523176e+00   2.0617360e-04   1.6804427e-04   2.4430293e-04
   4.6640779e+00   2.0172147e-04   1.6369582e-04   2.3974713e-04
   4.6758382e+00   1.9746452e-04   1.5954738e-04   2.3538166e-04
   4.6875985e+00   1.9340596e-04   1.5558274e-04   2.3122917e-04
   4.6993588e+00   1.8951554e-04   1.5177161e-04   2.2725948e-04
   4.7111191e+00   1.8577995e-04   1.4809540e-04   2.2346451e-04
   4.7228794e+00   1.8218397e-04   1.4453064e-04   2.1983730e-04
   4.7346397e+00   1.7870065e-04   1.4106918e-04   2.1633212e-04
   4.7464000e+00   1.7532367e-04   1.3771918e-04   2.1292817e-04
   4.7581603e+00   1.7202578e-04   1.3445232e-04   2.0959924e-04
   4.7699206e+00   1.6880635e-04   1.3130646e-04   2.0630624e-04
   4.7816810e+00   1.6564851e-04   1.2828056e-04   2.0301645e-04
   4.7934413e+00   1.6251518e-04   1.2531277e-04   1.9971760e-04
   4.8052016e+00   1.5944473e-04   1.2245257e-04   1.9643689e-04
   4.8169619e+00   1.5639809e-04   1.1967429e-04   1.9312190e-04
   4.8287222e+00   1.5336893e-04   1.1695648e-04   1.8978139e-04
   4.8404825e+00   1.5037772e-04   1.1428134e-04   1.8647410e-04
   4.8522428e+00   1.4739283e-04   1.1162852e-04   1.8315714e-04
   4.8640031e+00   1.4444549e-04   1.0899633e-04   1.7989465e-04
   4.8757634e+00   1.4152018e-04   1.0638308e-04   1.7665729e-04
   4.8875237e+00   1.3859860e-04   1.0375227e-04   1.7344492e-04
   4.8992840e+00   1.3571288e-04   1.0115981e-04   1.7026594e-04
   4.9110443e+00   1.3285628e-04   9.8605409e-05   1.6710715e-04
   4.9228046e+00   1.3003331e-04   9.6119779e-05   1.6394683e-04
   4.9345649e+00   1.2725496e-04   9.3727957e-05   1.6078197e-04
   4.9463252e+00   1.2452357e-04   9.1442654e-05   1.5760448e-04
   4.9580855e+00   1.2185726e-04   8.9318179e-05   1.5439633e-04
   4.9698458e+00   1.1926061e-04   8.7372024e-05   1.5114920e-04
   4.9816061e+00   1.1673445e-04   8.5542686e-05   1.4792621e-04
   4.9933664e+00   1.1429067e-04   8.3898453e-05   1.4468290e-04
   5.0051267e+00   1.1193037e-04   8.2399521e-05   1.4146123e-04
   5.0168870e+00   1.0965822e-04   8.0996173e-05   1.3832027e-04
   5.0286473e+00   1.0747613e-04   7.9714596e-05   1.3523766e-04
   5.0404076e+00   1.0536998e-04   7.8471191e-05   1.3226877e-04
   5.0521680e+00   1.0335572e-04   7.7291079e-05   1.2942035e-04
   5.0639283e+00   1.0139566e-04   7.6106827e-05   1.2668449e-04
   5.0756886e+00   9.9519500e-05   7.4894348e-05   1.2414465e-04
   5.0874489e+00   9.7696159e-05   7.3674537e-05   1.2171778e-04
   5.0992092e+00   9.5924367e-05   7.2400495e-05   1.1944824e-04
   5.1109695e+00   9.4209575e-05   7.1102535e-05   1.1731661e-04
   5.1227298e+00   9.2534498e-05   6.9741672e-05   1.1532732e-04
   5.1344901e+00   9.0885717e-05   6.8364041e-05   1.1340739e-04
   5.1462504e+00   8.9277988e-05   6.6946892e-05   1.1160908e-04
   5.1580107e+00   8.7710295e-05   6.5517592e-05   1.0990300e-04
   5.1697710e+00   8.6165537e-05   6.4085932e-05   1.0824514e-04
   5.1815313e+00   8.4634077e-05   6.2635019e-05   1.0663314e-04
   5.1932916e+00   8.3116154e-05   6.1180678e-05   1.0505163e-04
   5.2050519e+00   8.1609025e-05   5.9717508e-05   1.0350054e-04
   5.2168122e+00   8.0123080e-05   5.8292571e-05   1.0195359e-04
   5.2285725e+00   7.8630117e-05   5.6842955e-05   1.0041728e-04
   5.2403328e+00   7.7152166e-05   5.5413934e-05   9.8890399e-05
   5.2520931e+00   7.5671998e-05   5.3966933e-05   9.7377063e-05
   5.2638534e+00   7.4202023e-05   5.2521101e-05   9.5882945e-05
   5.2756137e+00   7.2727696e-05   5.1049325e-05   9.4406067e-05
   5.2873740e+00   7.1264141e-05   4.9579023e-05   9.2949258e-05
   5.2991343e+00   6.9820696e-05   4.8080479e-05   9.1560914e-05
   5.3108946e+00   6.8385198e-05   4.6574426e-05   9.0195969e-05
   5.3226550e+00   6.6975455e-05   4.5049288e-05   8.8901623e-05
   5.3344153e+00   6.5592652e-05   4.3498091e-05   8.7687214e-05
   5.3461756e+00   6.4240337e-05   4.1948232e-05   8.6532442e-05
   5.3579359e+00   6.2930936e-05   4.0417710e-05   8.5444163e-05
   5.3696962e+00   6.1640386e-05   3.8918143e-05   8.4362630e-05
   5.3814565e+00   6.0392744e-05   3.7430640e-05   8.3354848e-05
   5.3932168e+00   5.9176821e-05   3.5993914e-05   8.2359727e-05
   5.4049771e+00   5.7997822e-05   3.4624206e-05   8.1371439e-05
   5.4167374e+00   5.6858859e-05   3.3321795e-05   8.0395923e-05
   5.4284977e+00   5.5736176e-05   3.2100206e-05   7.9372146e-05
   5.4402580e+00   5.4649650e-05   3.0952791e-05   7.8346509e-05
   5.4520183e+00   5.3583074e-05   2.9880648e-05   7.7285500e-05
   5.4637786e+00   5.2541305e-05   2.8896212e-05   7.6186398e-05
   5.4755389e+00   5.1513737e-05   2.8005123e-05   7.5022351e-05
   5.4872992e+00   5.0498695e-05   2.7151190e-05   7.3846200e-05
   5.4990595e+00   4.9500133e-05   2.6366992e-05   7.2633275e-05
   5.5108198e+00   4.8491546e-05   2.5643946e-05   7.1339145e-05
   5.5225801e+00   4.7502406e-05   2.4967134e-05   7.0037677e-05
   5.5343404e+00   4.6513132e-05   2.4336372e-05   6.8689893e-05
   5.5461007e+00   4.5526246e-05   2.3748289e-05   6.7304204e-05
   5.5578610e+00   4.4536970e-05   2.3153197e-05   6.5920742e-05
   5.5696213e+00   4.3548999e-05   2.2608420e-05   6.4489577e-05
   5.5813816e+00   4.2565769e-05   2.2071234e-05   6.3060304e-05
   5.5931419e+00   4.1585902e-05   2.1546591e-05   6.1625214e-05
   5.6049023e+00   4.0619812e-05   2.1025662e-05   6.0213961e-05
   5.6166626e+00   3.9654762e-05   2.0544934e-05   5.8764589e-05
   5.6284229e+00   3.8697653e-05   2.0052545e-05   5.7342761e-05
